parkcode,name,lat,long,description
"/wiki/Hancock_County,_Maine","Hancock County, Maine",44.57,-68.37,"b'Hancock County is a county located in the U.S. state of Maine. As of the 2010 census, the population was 54,418.[1]  Its county seat is Ellsworth.[2] The county was incorporated on June 25, 1789 and named for John Hancock,[3] the first governor of the Commonwealth of Massachusetts. The Commissioners are Antonio Blasi, Steven Joy and Percy Brown.'"
"/wiki/Aroostook_County,_Maine","Aroostook County, Maine",46.65,-68.59,b''
"/wiki/Franklin_County,_Maine","Franklin County, Maine",44.98,-70.44,"b'Franklin County is a county located in the state of Maine, in the United States. As of the 2010 census, the population was 30,768,[1] making it the second-least populous county in Maine. Its county seat is Farmington.[2] The county was established on May 9, 1838 and named for Benjamin Franklin.[3]'"
"/wiki/Piscataquis_County,_Maine","Piscataquis County, Maine",45.84,-69.30,"b'Piscataquis County is a county located in the U.S. state of Maine. As of the 2010 census, its population was 17,535, making it Maine\'s least-populous county.[1] Its county seat is Dover-Foxcroft.[2] The county was incorporated on 23 March 1838, taken from the western part of Penobscot County and the eastern part of Somerset County, and is named for an  Abenaki word meaning ""branch of the river"" or ""at the river branch.""'"
"/wiki/Washington_County,_Maine","Washington County, Maine",44.97,-67.61,b''
"/wiki/Somerset_County,_Maine","Somerset County, Maine",45.51,-69.95,"b'Somerset County is a county in the state of Maine, in the United States. As of the 2010 census, the population was 52,228.[1]  Its county seat is Skowhegan.[2]'"
"/wiki/Franklin_County,_Maine","Franklin County, Maine",44.98,-70.44,"b'Franklin County is a county located in the state of Maine, in the United States. As of the 2010 census, the population was 30,768,[1] making it the second-least populous county in Maine. Its county seat is Farmington.[2] The county was established on May 9, 1838 and named for Benjamin Franklin.[3]'"
"/wiki/Piscataquis_County,_Maine","Piscataquis County, Maine",45.84,-69.30,"b'Piscataquis County is a county located in the U.S. state of Maine. As of the 2010 census, its population was 17,535, making it Maine\'s least-populous county.[1] Its county seat is Dover-Foxcroft.[2] The county was incorporated on 23 March 1838, taken from the western part of Penobscot County and the eastern part of Somerset County, and is named for an  Abenaki word meaning ""branch of the river"" or ""at the river branch.""'"
"/wiki/Washington_County,_Maine","Washington County, Maine",44.97,-67.61,b''
"/wiki/Oxford_County,_Maine","Oxford County, Maine",44.49,-70.76,"b'Oxford County is a county in the state of Maine, United States. As of the 2010 Census, the county had a population of 57,833.[1] Its county seat is the town of Paris.[2] The county was formed on March 4, 1805, from northerly portions of York and Cumberland counties. It borders the Canadian province of Quebec.'"
"/wiki/Piscataquis_County,_Maine","Piscataquis County, Maine",45.84,-69.30,"b'Piscataquis County is a county located in the U.S. state of Maine. As of the 2010 census, its population was 17,535, making it Maine\'s least-populous county.[1] Its county seat is Dover-Foxcroft.[2] The county was incorporated on 23 March 1838, taken from the western part of Penobscot County and the eastern part of Somerset County, and is named for an  Abenaki word meaning ""branch of the river"" or ""at the river branch.""'"
"/wiki/Franklin_County,_Maine","Franklin County, Maine",44.98,-70.44,"b'Franklin County is a county located in the state of Maine, in the United States. As of the 2010 census, the population was 30,768,[1] making it the second-least populous county in Maine. Its county seat is Farmington.[2] The county was established on May 9, 1838 and named for Benjamin Franklin.[3]'"
"/wiki/Piscataquis_County,_Maine","Piscataquis County, Maine",45.84,-69.30,"b'Piscataquis County is a county located in the U.S. state of Maine. As of the 2010 census, its population was 17,535, making it Maine\'s least-populous county.[1] Its county seat is Dover-Foxcroft.[2] The county was incorporated on 23 March 1838, taken from the western part of Penobscot County and the eastern part of Somerset County, and is named for an  Abenaki word meaning ""branch of the river"" or ""at the river branch.""'"
"/wiki/Cumberland_County,_Maine","Cumberland County, Maine",43.81,-70.33,"b'Cumberland County is a county in the U.S. state of Maine. As of the 2010 census, the population was 281,674,[1] making it the most populous county in Maine. Its county seat is Portland.[2] Cumberland County was founded in 1760 from a portion of York County, Province of Massachusetts Bay, and named for William, Duke of Cumberland, a son of King George II.[3]'"
"/wiki/Oxford_County,_Maine","Oxford County, Maine",44.49,-70.76,"b'Oxford County is a county in the state of Maine, United States. As of the 2010 Census, the county had a population of 57,833.[1] Its county seat is the town of Paris.[2] The county was formed on March 4, 1805, from northerly portions of York and Cumberland counties. It borders the Canadian province of Quebec.'"
"/wiki/Washington_County,_Maine","Washington County, Maine",44.97,-67.61,b''
"/wiki/Aroostook_County,_Maine","Aroostook County, Maine",46.65,-68.59,b''
"/wiki/Aroostook_County,_Maine","Aroostook County, Maine",46.65,-68.59,b''
"/wiki/Penobscot_County,_Maine","Penobscot County, Maine",45.40,-68.63,"b'Penobscot County is a county in the U.S. state of Maine, named for the Penobscot Nation on Wabanakik.[1] As of the 2010 census, the population was 153,923.[2] Its county seat is Bangor.[3] The county was established on February 15, 1816 from part of Hancock County when the area was still part of Massachusetts. Penobscot County is home to the University of Maine.'"
"/wiki/Aroostook_County,_Maine","Aroostook County, Maine",46.65,-68.59,b''
"/wiki/Penobscot_County,_Maine","Penobscot County, Maine",45.40,-68.63,"b'Penobscot County is a county in the U.S. state of Maine, named for the Penobscot Nation on Wabanakik.[1] As of the 2010 census, the population was 153,923.[2] Its county seat is Bangor.[3] The county was established on February 15, 1816 from part of Hancock County when the area was still part of Massachusetts. Penobscot County is home to the University of Maine.'"
"/wiki/Somerset_County,_Maine","Somerset County, Maine",45.51,-69.95,"b'Somerset County is a county in the state of Maine, in the United States. As of the 2010 census, the population was 52,228.[1]  Its county seat is Skowhegan.[2]'"
"/wiki/Aroostook_County,_Maine","Aroostook County, Maine",46.65,-68.59,b''
"/wiki/Franklin_County,_Maine","Franklin County, Maine",44.98,-70.44,"b'Franklin County is a county located in the state of Maine, in the United States. As of the 2010 census, the population was 30,768,[1] making it the second-least populous county in Maine. Its county seat is Farmington.[2] The county was established on May 9, 1838 and named for Benjamin Franklin.[3]'"
"/wiki/Penobscot_County,_Maine","Penobscot County, Maine",45.40,-68.63,"b'Penobscot County is a county in the U.S. state of Maine, named for the Penobscot Nation on Wabanakik.[1] As of the 2010 census, the population was 153,923.[2] Its county seat is Bangor.[3] The county was established on February 15, 1816 from part of Hancock County when the area was still part of Massachusetts. Penobscot County is home to the University of Maine.'"
/wiki/Assateague_State_Park,Assateague State Park,38.23,-75.14,"b'Assateague State Park is a public recreation area in Worcester County, Maryland, USA,, located at the north end of Assateague Island, a barrier island bordered by the Atlantic Ocean on the east and Sinepuxent Bay on the west. The state park is bordered on both its north and south sides by Assateague Island National Seashore and is reached via the Verrazano Bridge which carries Maryland Route 611 across Sinepuxent Bay. The park offers wildlife viewing, beach activities, and camping facilities. It is managed by the Maryland Park Service of the larger Maryland Department of Natural Resources with the support of volunteers working under the auspices of the non-profit Friends of Assateague State Park.[3][4]'"
/wiki/Big_Run_State_Park,Big Run State Park,39.55,-79.14,"b'Big Run State Park is a public recreation area located at the northern end of the Savage River Reservoir, an impoundment of the Savage River, in Garrett County, Maryland.[4] The state park occupies 300 acres (120\xc2\xa0ha) in Savage River State Forest and encompasses the confluence of Monroe Run and Big Run.[5] Park activities include boating, fishing, hiking, picknicking, and camping.'"
/wiki/Bill_Burton_Fishing_Pier_State_Park,Bill Burton Fishing Pier State Park,38.59,-76.04,"b'Bill Burton Fishing Pier State Park (formerly the Choptank River Fishing Pier) is a public recreation area on the Choptank River in Trappe, Maryland.  The state park preserves portions of the former Choptank River Bridge as a pier, and includes 25 acres (10\xc2\xa0ha) of land upriver from the pier in Talbot County.[2]'"
/wiki/Calvert_Cliffs_State_Park,Calvert Cliffs State Park,38.40,-76.42,"b'Calvert Cliffs State Park is a public recreation area in Lusby, Calvert County, Maryland, that protects a portion of cliffs that extend for 24 miles along the eastern flank of the Calvert Peninsula on the west side of Chesapeake Bay from Chesapeake Beach southward to Drum Point.[4][5] The state park is known for the abundance of mainly Middle Miocene sub-epoch fossils that can be found on the shoreline.[6]'"
"/wiki/Casselman_Bridge,_National_Road",Casselman Bridge,39.70,-79.14,"b'The Casselman Bridge is an historic transportation structure on the Casselman River, located immediately east of Grantsville in Garrett County, Maryland.[4] The bridge was built in 1813-1814 as part of the National Road. Historic markers posted at each end read:'"
/wiki/Chapel_Point_State_Park,Chapel Point State Park,38.47,-77.01,"b'Chapel Point State Park is an undeveloped public recreation area located on the Port Tobacco River, a tributary of the Potomac, in Charles County, Maryland.[3] The state park offers fishing and hunting. Adjacent to the park, St. Ignatius Church and cemetery, the oldest continuous Roman Catholic parish in the United States, offers a scenic river view.'"
/wiki/Chapman_State_Park_(Maryland),Chapman State Park (Maryland),38.62,-77.12,"b""Chapman State Park is a public recreation and historic preservation area bordering the Potomac River in Charles County, Maryland.[3] The state park preserves the mansion and grounds of Mount Aventine, the historic home of the Chapman family, who had significant ties to many of the Founding Fathers. The park's diverse, heavily wooded biosphere is home to many rare and disjunct plant and animal species. Several of the park's trees have been nominated for state and national big tree champion status.[4] Recreational features include fishing, hunting, and several miles of hiking trails.[3]"""
/wiki/Cunningham_Falls_State_Park,Cunningham Falls State Park,39.63,-77.47,"b'Cunningham Falls State Park is a public recreation area located west of Thurmont, Maryland, in the United States. The state park is the home of Cunningham Falls, the largest cascading waterfall in Maryland, a 43-acre (17\xc2\xa0ha) man-made lake, and the remains of a historic iron furnace.[5] The park is one of several protected areas occupying 50-mile-long Catoctin Mountain; it is bordered on its north by Catoctin Mountain Park and on its south by Frederick Municipal Forest.'"
/wiki/Dans_Mountain_State_Park,Dans Mountain State Park,39.56,-78.95,"b'Dans Mountain State Park is a public recreation area located nine miles (14\xc2\xa0km) south of Frostburg and to the east of the town of Lonaconing in Allegany County, Maryland. The state park occupies 482 acres (195\xc2\xa0ha) on 16-mile-long (26\xc2\xa0km) Dans Mountain and is managed by the Maryland Department of Natural Resources.[4]'"
